"Date","Death_cause","Parish","count"
"1630-07-29","Plague","S. Tecla",2
"1630-07-29","Plague","S. Vito in Pasquirolo",1
"1630-07-30","Not_plague","S. Babila",3
"1630-07-30","Not_plague","S. Carpoforo",1
"1630-07-30","Not_plague","S. Eusebio",1
"1630-07-30","Not_plague","S. Giovanni Laterano",2
"1630-07-30","Not_plague","S. Lorenzo",1
"1630-07-30","Not_plague","S. Maria alla Porta",2
"1630-07-30","Not_plague","S. Michele in Metropolitana",1
"1630-07-30","Not_plague","S. Satiro",1
"1630-07-30","Not_plague","S. Stefano in Brolo",2
"1630-07-30","Not_plague",NA,2
"1630-07-30","Plague","S. Bartolomeo",1
"1630-07-30","Plague","S. Carpoforo",2
"1630-07-30","Plague","S. Eusebio",1
"1630-07-30","Plague","S. Giovanni alle Quattro Facce",1
"1630-07-30","Plague","S. Lorenzo",1
"1630-07-30","Plague","S. Maria alla Porta",2
"1630-07-30","Plague","S. Maria della Passerella",1
"1630-07-30","Plague","S. Maria di Calvairate",3
"1630-07-30","Plague","S. Maria Podone",1
"1630-07-30","Plague","S. Michele in Metropolitana",6
"1630-07-30","Plague","S. Satiro",1
"1630-07-30","Plague","S. Simpliciano",2
"1630-07-30","Plague","S. Stefano in Brolo",3
"1630-07-30","Plague","S. Stefano in Nosiggia",1
"1630-07-30","Plague","S. Tecla",1
"1630-07-30","Plague",NA,20
"1630-07-31","Not_plague","S. Michele in Metropolitana",1
"1630-07-31","Not_plague","S. Nicolao",1
"1630-07-31","Not_plague","S. Raffaele",1
"1630-07-31","Not_plague","S. Salvatore",1
"1630-07-31","Not_plague",NA,3
"1630-07-31","Plague","S. Carpoforo",2
"1630-07-31","Plague","S. Donnino alla Mazza",1
"1630-07-31","Plague","S. Giovanni Laterano",1
"1630-07-31","Plague","S. Giovanni sul Muro",1
"1630-07-31","Plague","S. Lorenzo",1
"1630-07-31","Plague","S. Maria alla Porta",9
"1630-07-31","Plague","S. Maria Podone",1
"1630-07-31","Plague","S. Nazaro in Brolo",4
"1630-07-31","Plague","S. Nicolao",1
"1630-07-31","Plague","S. Pietro alla Vigna",1
"1630-07-31","Plague","S. Pietro in Sala",1
"1630-07-31","Plague","S. Stefano",1
"1630-07-31","Plague","S. Stefano in Brolo",6
"1630-07-31","Plague",NA,2
"1630-08-01","Not_plague","S. Andrea",1
"1630-08-01","Not_plague","S. Babila",1
"1630-08-01","Not_plague","S. Bartolomeo",2
"1630-08-01","Not_plague","S. Michele al Gallo",1
"1630-08-01","Not_plague","S. Sebastiano",1
"1630-08-01","Not_plague","S. Stefano in Nosiggia",1
"1630-08-01","Not_plague","S. Tecla",1
"1630-08-01","Not_plague",NA,2
"1630-08-01","Plague","S. Babila",1
"1630-08-01","Plague","S. Bartolomeo",1
"1630-08-01","Plague","S. Calimero",1
"1630-08-01","Plague","S. Giovanni sul Muro",2
"1630-08-01","Plague","S. Maria Beltrade",1
"1630-08-01","Plague","S. Maria di Calvairate",3
"1630-08-01","Plague","S. Maria Podone",1
"1630-08-01","Plague","S. Michele in Metropolitana",4
"1630-08-01","Plague","S. Nazaro in Brolo",2
"1630-08-01","Plague","S. Pietro con la Rete",1
"1630-08-01","Plague","S. Stefano in Brolo",2
"1630-08-01","Plague","S. Stefano in Burgundia",1
"1630-08-01","Plague","S. Stefano in Nosiggia",1
"1630-08-01","Plague","S. Tecla",1
"1630-08-01","Plague","S. Trinità",1
"1630-08-01","Plague","S. Vito in Pasquirolo",2
"1630-08-01","Plague","S. Vittore al Teatro",1
"1630-08-01","Plague","S. Vittore e 40 Martiri",1
"1630-08-01","Plague",NA,3
"1630-08-02","Not_plague","S. Eufemia",1
"1630-08-02","Not_plague","S. Lorenzo",1
"1630-08-02","Not_plague","S. Nazaro in Brolo",1
"1630-08-02","Not_plague","S. Raffaele",2
"1630-08-02","Not_plague","S. Rochi ad Monetam",1
"1630-08-02","Not_plague","S. Simpliciano",1
"1630-08-02","Not_plague","S. Stefano in Brolo",1
"1630-08-02","Not_plague","S. Stefano in Nosiggia",1
"1630-08-02","Not_plague","S. Tecla",2
"1630-08-02","Not_plague","S. Vito in Pasquirolo",1
"1630-08-02","Not_plague","S. Vittore e 40 Martiri",1
"1630-08-02","Not_plague",NA,1
"1630-08-02","Plague","S. Carpoforo",1
"1630-08-02","Plague","S. Eufemia",2
"1630-08-02","Plague","S. Giorgio",1
"1630-08-02","Plague","S. Maria alla Porta",1
"1630-08-02","Plague","S. Mattia alla Moneta",1
"1630-08-02","Plague","S. Michele in Metropolitana",3
"1630-08-02","Plague","S. Nazaro in Brolo",2
"1630-08-02","Plague","S. Paolo in Compito",1
"1630-08-02","Plague","S. Rocco",1
"1630-08-02","Plague","S. Sebastiano",1
"1630-08-02","Plague","S. Stefano in Brolo",3
"1630-08-02","Plague","S. Stefano in Burgundia",1
"1630-08-02","Plague","S. Tecla",3
"1630-08-02","Plague","S. Trinità",1
"1630-08-02","Plague","S. Vincenzo in Prato",1
"1630-08-02","Plague","S. Vito in Pasquirolo",1
"1630-08-02","Plague",NA,3
"1630-08-03","Not_plague","S. Bartolomeo",1
"1630-08-03","Not_plague","S. Carpoforo",1
"1630-08-03","Not_plague","S. Marcellino",1
"1630-08-03","Not_plague","S. Maria alla Porta",1
"1630-08-03","Not_plague","S. Paolo in Compito",1
"1630-08-03","Not_plague","S. Pietro con la Rete",1
"1630-08-03","Not_plague","S. Protaso ad Monachos",1
"1630-08-03","Not_plague","S. Stefano in Brolo",3
"1630-08-03","Not_plague","S. Stefano in Nosiggia",1
"1630-08-03","Not_plague","S. Trinità",2
"1630-08-03","Plague","S. Babila",1
"1630-08-03","Plague","S. Calimero",1
"1630-08-03","Plague","S. Carpoforo",1
"1630-08-03","Plague","S. Eufemia",2
"1630-08-03","Plague","S. Giovanni Laterano",1
"1630-08-03","Plague","S. Lorenzo",1
"1630-08-03","Plague","S. Maria alla Porta",1
"1630-08-03","Plague","S. Maria Podone",1
"1630-08-03","Plague","S. Maria Segreta",1
"1630-08-03","Plague","S. Michele in Metropolitana",5
"1630-08-03","Plague","S. Nazaro in Brolo",1
"1630-08-03","Plague","S. Nicolao",2
"1630-08-03","Plague","S. Sebastiano",1
"1630-08-03","Plague","S. Simpliciano",1
"1630-08-03","Plague","S. Stefano in Brolo",6
"1630-08-03","Plague","S. Stefano in Burgundia",1
"1630-08-03","Plague","S. Trinità",3
"1630-08-03","Plague","S. Vincenzo in Prato",1
"1630-08-03","Plague","S. Vittore e 40 Martiri",1
"1630-08-03","Plague",NA,1
"1630-09-01","Not_plague","S. Lorenzo",1
"1630-09-01","Plague","S. Babila",1
"1630-09-01","Plague","S. Carpoforo",1
"1630-09-01","Plague","S. Giovanni Laterano",2
"1630-09-01","Plague","S. Lorenzo",1
"1630-09-01","Plague","S. Maria Podone",1
"1630-09-01","Plague","S. Maurilio",1
"1630-09-01","Plague","S. Pietro in Ronchetto",2
"1630-09-01","Plague","S. Pietro in Sala",2
"1630-09-01","Plague","S. Vincenzo in Prato",1
"1630-09-02","Not_plague","S. Maria Segreta",1
"1630-09-02","Not_plague",NA,1
"1630-09-02","Plague","S. Ambrogio in Solariolo",2
"1630-09-02","Plague","S. Gottardo",1
"1630-09-02","Plague","S. Marcellino",1
"1630-09-02","Plague","S. Maria Segreta",1
"1630-09-02","Plague","S. Michele in Metropolitana",1
"1630-09-02","Plague","S. Pietro in Sala",3
"1630-09-02","Plague","S. Rocco",2
"1630-09-02","Plague","S. Satiro",1
"1630-09-02","Plague","S. Simpliciano",2
"1630-09-02","Plague","S. Stefano in Nosiggia",2
"1630-09-02","Plague","S. Tecla",3
"1630-09-02","Plague","S. Vito in Pasquirolo",1
"1630-09-02","Plague","S. Vittore al Teatro",2
"1630-09-03","Not_plague",NA,1
"1630-09-03","Plague","S. Bartolomeo",1
"1630-09-03","Plague","S. Lorenzo",1
"1630-09-03","Plague","S. Maria alla Porta",2
"1630-09-03","Plague","S. Nazaro in Brolo",1
"1630-09-03","Plague","S. Simpliciano",1
"1630-09-03","Plague","S. Stefano in Brolo",1
"1630-09-03","Plague",NA,1
"1630-09-04","Not_plague","S. Carpoforo",1
"1630-09-04","Not_plague","S. Marcellino",1
"1630-09-04","Not_plague","S. Maria Segreta",1
"1630-09-04","Not_plague","S. Nazaro in Brolo",1
"1630-09-04","Plague","S. Babila",2
"1630-09-04","Plague","S. Bartolomeo",2
"1630-09-04","Plague","S. Carpoforo",2
"1630-09-04","Plague","S. Lorenzo",1
"1630-09-04","Plague","S. Maurilio",1
"1630-09-04","Plague","S. Michele in Metropolitana",1
"1630-09-04","Plague","S. Nazaro in Brolo",1
"1630-09-04","Plague","S. Pietro alla Vigna",1
"1630-09-04","Plague","S. Pietro in Sala",3
"1630-09-04","Plague","S. Raffaele",1
"1630-09-04","Plague","S. Rocco",1
"1630-09-04","Plague","S. Simpliciano",2
"1630-09-04","Plague","S. Stefano in Brolo",1
"1630-09-04","Plague",NA,4
"1630-09-05","Not_plague","S. Raffaele",1
"1630-09-05","Plague","S. Babila",2
"1630-09-05","Plague","S. Lorenzo",1
"1630-09-05","Plague","S. Marcellino",1
"1630-09-05","Plague","S. Michele in Metropolitana",1
"1630-09-05","Plague","S. Pietro in Sala",1
"1630-09-05","Plague","S. Pietro sul Dosso",1
"1630-09-05","Plague","S. Protaso",1
"1630-09-05","Plague","S. Raffaele",1
"1630-09-05","Plague",NA,1
"1630-09-06","Not_plague","S. Pietro in Ronchetto",1
"1630-09-06","Not_plague","S. Vincenzo in Prato",1
"1630-09-06","Plague","S. Andrea",2
"1630-09-06","Plague","S. Martino al Corpo",1
"1630-09-06","Plague","S. Michele alla Chiusa",2
"1630-09-06","Plague","S. Nazaro in Brolo",1
"1630-09-06","Plague","S. Pietro in Ronchetto",1
"1630-09-06","Plague","S. Silvestro",1
"1630-09-06","Plague","S. Stefano in Brolo",3
"1630-09-06","Plague","S. Stefano in Burgundia",1
"1630-09-06","Plague","S. Vito in Pasquirolo",1
"1630-09-08","Not_plague","S. Bartolomeo",1
"1630-09-08","Not_plague","S. Lorenzo",2
"1630-09-08","Not_plague","S. Maria alla Porta",1
"1630-09-08","Not_plague","S. Protaso in Campo intus",2
"1630-09-08","Not_plague","S. Rocco",1
"1630-09-08","Not_plague","S. Simpliciano",1
"1630-09-08","Plague","S. Bartolomeo",2
"1630-09-08","Plague","S. Eusebio",1
"1630-09-08","Plague","S. Marcellino",1
"1630-09-08","Plague","S. Maria Podone",2
"1630-09-08","Plague","S. Maria Segreta",1
"1630-09-08","Plague","S. Martino al Corpo",2
"1630-09-08","Plague","S. Michele al Gallo",1
"1630-09-08","Plague","S. Paolo in Compito",1
"1630-09-08","Plague","S. Pietro con la Rete",1
"1630-09-08","Plague","S. Pietro sul Dosso",1
"1630-09-08","Plague","S. Satiro",1
"1630-09-08","Plague","S. Simpliciano",1
"1630-09-08","Plague","S. Stefano in Brolo",4
"1630-09-08","Plague","S. Vito in Pasquirolo",1
"1630-09-09","Not_plague","S. Maria Segreta",1
"1630-09-09","Plague","S. Babila",1
"1630-09-09","Plague","S. Bartolomeo",2
"1630-09-09","Plague","S. Lorenzo",1
"1630-09-09","Plague","S. Maria Beltrade",1
"1630-09-09","Plague","S. Pietro in Caminadella",1
"1630-09-09","Plague","S. Tecla",1
"1630-09-10","Not_plague","S. Calimero",1
"1630-09-10","Not_plague","S. Eufemia",1
"1630-09-10","Not_plague","S. Raffaele",1
"1630-09-10","Not_plague",NA,1
"1630-09-10","Plague","S. Babila",1
"1630-09-10","Plague","S. Bartolomeo",1
"1630-09-10","Plague","S. Lorenzo",2
"1630-09-10","Plague","S. Marcellino",1
"1630-09-10","Plague","S. Michele in Metropolitana",1
"1630-09-10","Plague","S. Nazaro in Brolo",1
"1630-09-10","Plague","S. Pietro in Caminadella",1
"1630-09-10","Plague","S. Pietro in Sala",1
"1630-09-10","Plague","S. Simpliciano",1
"1630-09-10","Plague","S. Tecla",1
"1630-09-10","Plague",NA,2
"1630-09-11","Not_plague","S. Sebastiano",1
"1630-09-11","Plague","S. Andrea",1
"1630-09-11","Plague","S. Bartolomeo",1
"1630-09-11","Plague","S. Carpoforo",3
"1630-09-11","Plague","S. Donnino alla Mazza",1
"1630-09-11","Plague","S. Martino al Corpo",1
"1630-09-11","Plague","S. Michele in Metropolitana",2
"1630-09-11","Plague","S. Nazaro in Brolo",4
"1630-09-11","Plague","S. Pietro in Campo Lodigiano",1
"1630-09-11","Plague","S. Pietro in Sala",3
"1630-09-11","Plague","S. Raffaele",1
"1630-09-11","Plague","S. Stefano in Brolo",3
"1630-09-12","Not_plague","S. Bartolomeo",2
"1630-09-12","Not_plague","S. Carpoforo",1
"1630-09-12","Not_plague","S. Maria Segreta",1
"1630-09-12","Not_plague","S. Michele in Metropolitana",1
"1630-09-12","Not_plague","S. Tecla",1
"1630-09-12","Plague","S. Ambrogio in Solariolo",1
"1630-09-12","Plague","S. Carpoforo",1
"1630-09-12","Plague","S. Giorgio al Palazzo",1
"1630-09-12","Plague","S. Maria Beltrade",1
"1630-09-12","Plague","S. Michele in Metropolitana",2
"1630-09-12","Plague","S. Pietro in Sala",2
"1630-09-12","Plague","S. Stefano in Brolo",4
"1630-09-12","Plague","S. Tecla",1
"1630-09-12","Plague","S. Vito in Pasquirolo",1
"1630-09-13","Not_plague","S. Bartolomeo",2
"1630-09-13","Not_plague","S. Eufemia",1
"1630-09-13","Not_plague","S. Pietro in Caminadella",1
"1630-09-13","Plague","S. Bartolomeo",1
"1630-09-13","Plague","S. Maria Segreta",1
"1630-09-13","Plague","S. Michele in Metropolitana",1
"1630-09-13","Plague","S. Vincenzo in Prato",1
"1630-09-13","Plague",NA,1
"1630-09-14","Not_plague","S. Carpoforo",1
"1630-09-14","Not_plague","S. Marcellino",1
"1630-09-14","Not_plague","S. Nazaro in Brolo",1
"1630-09-14","Not_plague","S. Tecla",1
"1630-09-14","Not_plague","S. Tommaso in Terramara",1
"1630-09-14","Not_plague",NA,1
"1630-09-14","Plague","S. Andrea",1
"1630-09-14","Plague","S. Bartolomeo",1
"1630-09-14","Plague","S. Giorgio al Palazzo",1
"1630-09-14","Plague","S. Lorenzo",1
"1630-09-14","Plague","S. Marcellino",1
"1630-09-14","Plague","S. Maria Segreta",2
"1630-09-14","Plague","S. Protaso ad Monachos",1
"1630-09-14","Plague","S. Satiro",1
"1630-09-14","Plague","S. Simpliciano",1
"1630-09-14","Plague","S. Tecla",1
"1630-09-14","Plague",NA,1
"1630-09-15","Not_plague","S. Giovanni in Conca",1
"1630-09-15","Not_plague","S. Maria Segreta",1
"1630-09-15","Not_plague","S. Sebastiano",1
"1630-09-15","Plague","S. Babila",1
"1630-09-15","Plague","S. Eufemia",3
"1630-09-15","Plague","S. Giovanni alle Quattro Facce",2
"1630-09-15","Plague","S. Pietro in Sala",1
"1630-09-15","Plague","S. Stefano in Brolo",1
"1630-09-15","Plague",NA,1
"1630-09-16","Not_plague","S. Bartolomeo",1
"1630-09-16","Not_plague","S. Tommaso in Terramara",1
"1630-09-16","Plague","S. Babila",1
"1630-09-16","Plague","S. Giorgio al Palazzo",1
"1630-09-16","Plague","S. Maria al Circo",1
"1630-09-16","Plague","S. Maria Segreta",1
"1630-09-16","Plague","S. Pietro in Sala",2
"1630-09-16","Plague","S. Simpliciano",2
"1630-09-16","Plague","S. Stefano in Nosiggia",2
"1630-09-16","Plague","S. Tecla",1
"1630-09-16","Plague","S. Tommaso in Terramara",1
"1630-09-16","Plague",NA,2
"1630-09-17","Not_plague","S. Babila",1
"1630-09-17","Not_plague","S. Calimero",1
"1630-09-17","Not_plague","S. Satiro",1
"1630-09-17","Plague","S. Bartolomeo",1
"1630-09-17","Plague","S. Giovanni alle Quattro Facce",1
"1630-09-17","Plague","S. Gottardo",1
"1630-09-17","Plague","S. Lorenzo",1
"1630-09-17","Plague","S. Pietro in Sala",1
"1630-09-17","Plague","S. Pietro sul Dosso",1
"1630-09-18","Not_plague","S. Maria Segreta",1
"1630-09-18","Not_plague","S. Michele in Metropolitana",1
"1630-09-18","Not_plague","S. Pietro in Caminadella",1
"1630-09-18","Plague","S. Lorenzo",1
"1630-09-18","Plague","S. Marcellino",1
"1630-09-18","Plague","S. Maria Segreta",1
"1630-09-18","Plague","S. Simpliciano",2
"1630-09-18","Plague","S. Stefano in Brolo",1
"1630-09-18","Plague","S. Vincenzo in Prato",1
"1630-09-19","Not_plague","S. Bartolomeo",1
"1630-09-19","Not_plague","S. Rocco",1
"1630-09-19","Plague","S. Babila",1
"1630-09-19","Plague","S. Bartolomeo",1
"1630-09-19","Plague","S. Lorenzo",1
"1630-09-19","Plague","S. Vincenzo al Monastero Novo",1
"1630-09-19","Plague","S. Vito in Pasquirolo",1
"1630-09-20","Not_plague","S. Eusebio",1
"1630-09-20","Not_plague","S. Giovanni in Conca",1
"1630-09-20","Not_plague","S. Gottardo",1
"1630-09-20","Plague","S. Giovanni Laterano",1
"1630-09-20","Plague","S. Pietro in Caminadella",1
"1630-09-20","Plague","S. Simpliciano",2
"1630-09-21","Not_plague","S. Bartolomeo",1
"1630-09-21","Not_plague","S. Simpliciano",2
"1630-09-21","Plague","S. Babila",1
"1630-09-21","Plague","S. Calimero",1
"1630-09-21","Plague","S. Giovanni in Conca",1
"1630-09-21","Plague","S. Stefano in Brolo",1
"1630-09-22","Not_plague","S. Giovanni in Conca",1
"1630-09-22","Not_plague","S. Polinarii",1
"1630-09-22","Not_plague",NA,1
"1630-09-22","Plague","S. Calimero",1
"1630-09-23","Not_plague","S. Michele in Metropolitana",1
"1630-09-23","Plague","S. Babila",1
"1630-09-23","Plague","S. Salvatore",1
"1630-09-23","Plague","S. Simpliciano",1
"1630-09-23","Plague","S. Stefano in Brolo",1
"1630-09-23","Plague",NA,1
"1630-09-24","Not_plague","S. Stefano in Brolo",1
"1630-09-24","Not_plague","S. Vittore al Teatro",1
"1630-09-24","Plague","S. Ambrogio in Solariolo",1
"1630-09-24","Plague","S. Lorenzo",1
"1630-09-24","Plague","S. Marcellino",1
"1630-09-24","Plague","S. Silvestro",1
"1630-09-24","Plague",NA,1
"1630-09-25","Not_plague","S. Bartolomeo",1
"1630-09-25","Not_plague","S. Calimero",1
"1630-09-25","Not_plague","S. Carpoforo",1
"1630-09-25","Not_plague","S. Giorgio al Pozzo Bianco",1
"1630-09-25","Plague","S. Calimero",2
"1630-09-25","Plague","S. Pietro con la Rete",1
"1630-09-25","Plague","S. Simpliciano",1
"1630-09-26","Not_plague","S. Bartolomeo",1
"1630-09-26","Not_plague","S. Carpoforo",1
"1630-09-26","Not_plague","S. Giovanni in Conca",1
"1630-09-26","Not_plague","S. Pietro sul Dosso",1
"1630-09-26","Not_plague","S. Simpliciano",1
"1630-09-26","Not_plague","S. Stefano in Brolo",2
"1630-09-26","Not_plague",NA,1
"1630-09-26","Plague","S. Ambrogio in Solariolo",1
"1630-09-26","Plague","S. Maria Podone",1
"1630-09-26","Plague","S. Pietro sul Dosso",1
"1630-09-26","Plague","S. Simpliciano",2
"1630-09-27","Not_plague","S. Babila",1
"1630-09-27","Not_plague","S. Bartolomeo",1
"1630-09-27","Not_plague","S. Eusebio",1
"1630-09-27","Not_plague","S. Protaso",2
"1630-09-27","Not_plague","S. Simpliciano",1
"1630-09-27","Not_plague",NA,1
"1630-09-27","Plague","S. Pietro in Caminadella",1
"1630-09-27","Plague","S. Pietro sul Dosso",1
"1630-09-27","Plague","S. Protaso",1
"1630-09-27","Plague","S. Satiro",1
"1630-09-27","Plague","S. Tommaso in Terramara",1
"1630-09-27","Plague",NA,1
"1630-09-28","Not_plague","S. Gottardo",1
"1630-09-28","Not_plague","S. Maria Podone",1
"1630-09-28","Not_plague","S. Maria Segreta",1
"1630-09-28","Not_plague","S. Martino al Corpo",1
"1630-09-28","Not_plague","S. Michele in Metropolitana",1
"1630-09-28","Not_plague","S. Raffaele",1
"1630-09-28","Not_plague","S. Rocco",1
"1630-09-28","Not_plague","S. Satiro in Brolo",1
"1630-09-28","Not_plague","S. Stefano in Brolo",1
"1630-09-28","Plague","S. Calimero",2
"1630-09-28","Plague","S. Eusebio",1
"1630-09-28","Plague","S. Giorgio al Pozzo Bianco",1
"1630-09-28","Plague","S. Pietro con la Rete",1
"1630-09-28","Plague","S. Pietro in Caminadella",1
"1630-09-28","Plague","S. Pietro in Ronchetto",2
"1630-09-28","Plague","S. Satiro in Brolo",2
"1630-09-28","Plague","S. Stefano in Brolo",1
"1630-09-28","Plague",NA,1
"1630-09-29","Not_plague","S. Babila",1
"1630-09-29","Not_plague","S. Bartolomeo",1
"1630-09-29","Not_plague","S. Calimero",1
"1630-09-29","Not_plague","S. Eusebio",2
"1630-09-29","Not_plague","S. Gottardo",1
"1630-09-29","Not_plague","S. Nazaro in Brolo",1
"1630-09-29","Not_plague","S. Pietro in Ronchetto",1
"1630-09-29","Not_plague","S. Pietro sul Dosso",1
"1630-09-29","Not_plague","S. Protaso",1
"1630-09-29","Not_plague","S. Stefano in Brolo",2
"1630-09-29","Not_plague","S. Trinità",1
"1630-09-29","Not_plague",NA,1
"1630-09-29","Plague","S. Babila",1
"1630-09-29","Plague","S. Calimero",1
"1630-09-29","Plague","S. Carpoforo",1
"1630-09-29","Plague","S. Giorgio in Campo Lodigiano",1
"1630-09-29","Plague","S. Gottardo",1
"1630-09-29","Plague","S. Marcellino",1
"1630-09-29","Plague","S. Michele in Metropolitana",1
"1630-09-29","Plague","S. Pietro in Ronchetto",1
"1630-09-29","Plague","S. Pietro sul Dosso",1
"1630-09-29","Plague","S. Stefano in Brolo",2
"1630-10-01","Not_plague","S. Eusebio",1
"1630-10-01","Not_plague","S. Giorgio al Palazzo",1
"1630-10-01","Not_plague","S. Gottardo",1
"1630-10-01","Not_plague","S. Marcellino",1
"1630-10-01","Not_plague","S. Maria Segreta",2
"1630-10-01","Not_plague","S. Stefano in Brolo",2
"1630-10-01","Plague","S. Pietro alla Vigna",1
"1630-10-01","Plague","S. Stefano in Brolo",1
"1630-10-01","Plague","S. Trinità",2
"1630-10-01","Plague",NA,1
"1630-10-02","Not_plague","S. Bartolomeo",1
"1630-10-02","Not_plague","S. Giovanni Laterano",1
"1630-10-02","Not_plague","S. Protaso",1
"1630-10-02","Not_plague","S. Tommaso in Terramara",1
"1630-10-02","Not_plague",NA,1
"1630-10-02","Plague","S. Eusebio",1
"1630-10-02","Plague","S. Giorgio al Palazzo",1
"1630-10-02","Plague","S. Lorenzo",2
"1630-10-02","Plague","S. Maria",1
"1630-10-02","Plague","S. Nicolao",1
"1630-10-02","Plague","S. Pietro in Campo Lodigiano",2
"1630-10-02","Plague","S. Simpliciano",3
"1630-10-03","Not_plague","S. Calimero",2
"1630-10-03","Not_plague","S. Giovanni Laterano",1
"1630-10-03","Not_plague","S. Gottardo",1
"1630-10-03","Not_plague","S. Protaso in Campo intus",1
"1630-10-03","Not_plague","S. Raffaele",2
"1630-10-03","Not_plague","S. Simpliciano",4
"1630-10-03","Not_plague","S. Stefano in Brolo",3
"1630-10-03","Not_plague","S. Vincenzo in Prato",1
"1630-10-03","Plague","S. Eusebio",1
"1630-10-03","Plague","S. Gottardo",1
"1630-10-03","Plague","S. Marcellino",1
"1630-10-03","Plague","S. Maria alla Porta",1
"1630-10-03","Plague","S. Pietro in Sala",4
"1630-10-03","Plague","S. Tecla",1
"1630-10-04","Not_plague","S. Carpoforo",1
"1630-10-04","Not_plague","S. Eusebio",1
"1630-10-04","Not_plague","S. Maria alla Porta",1
"1630-10-04","Not_plague","S. Maria Segreta",1
"1630-10-04","Not_plague","S. Martino al Corpo",2
"1630-10-04","Not_plague","S. Nazaro in Brolo",1
"1630-10-04","Not_plague","S. Pietro in Sala",1
"1630-10-04","Not_plague","S. Pietro sul Dosso",1
"1630-10-04","Not_plague","S. Stefano in Brolo",1
"1630-10-04","Plague","S. Pietro in Sala",1
"1630-10-04","Plague","S. Tecla",1
"1630-10-05","Not_plague","S. Babila",1
"1630-10-05","Not_plague","S. Bartolomeo",1
"1630-10-05","Not_plague","S. Giorgio al Pozzo Bianco",1
"1630-10-05","Not_plague","S. Giovanni Laterano",1
"1630-10-05","Not_plague","S. Pietro con la Rete",1
"1630-10-05","Not_plague","S. Simpliciano",3
"1630-10-05","Plague","S. Raffaele",1
"1630-10-05","Plague","S. Rocco",1
"1630-10-05","Plague",NA,2
"1630-10-06","Not_plague","S. Babila",1
"1630-10-06","Not_plague","S. Michele in Metropolitana",1
"1630-10-06","Not_plague","S. Stefano in Brolo",2
"1630-10-06","Plague","S. Eusebio",1
"1630-10-06","Plague","S. Pietro in Caminadella",1
"1630-10-06","Plague","S. Simpliciano",1
"1630-10-07","Not_plague","S. Babila",1
"1630-10-07","Not_plague","S. Maria Segreta",1
"1630-10-07","Not_plague","S. Nazaro in Brolo",1
"1630-10-07","Not_plague","S. Simpliciano",1
"1630-10-07","Not_plague","S. Tommaso in Terramara",1
"1630-10-07","Not_plague","S. Trinità",1
"1630-10-07","Plague","S. Carpoforo",2
"1630-10-08","Not_plague","S. Calimero",1
"1630-10-08","Not_plague","S. Giovanni Laterano",1
"1630-10-08","Not_plague","S. Simpliciano",3
"1630-10-08","Plague","S. Calimero",1
"1630-10-08","Plague","S. Eufemia",1
"1630-10-08","Plague","S. Gottardo",1
"1630-10-08","Plague","S. Pietro in Sala",3
"1630-10-08","Plague","S. Trinità",1
"1630-10-08","Plague",NA,2
"1630-10-09","Not_plague","S. Bartolomeo",2
"1630-10-09","Not_plague","S. Lorenzo",1
"1630-10-09","Not_plague","S. Pietro sul Dosso",1
"1630-10-09","Not_plague","S. Simpliciano",2
"1630-10-09","Not_plague","S. Stefano in Burgundia",1
"1630-10-09","Plague","S. Bartolomeo",1
"1630-10-09","Plague","S. Donnino alla Mazza",1
"1630-10-09","Plague","S. Pietro in Sala",2
"1630-10-10","Not_plague","S. Bartolomeo",1
"1630-10-10","Not_plague","S. Simpliciano",1
"1630-10-10","Not_plague","S. Stefano in Brolo",1
"1630-10-10","Plague","S. Calimero",1
"1630-10-10","Plague","S. Carpoforo",1
"1630-10-11","Not_plague","S. Andrea",1
"1630-10-11","Not_plague","S. Lorenzo",1
"1630-10-11","Not_plague","S. Maria Segreta",1
"1630-10-11","Not_plague","S. Protaso",1
"1630-10-11","Not_plague","S. Salvatore",1
"1630-10-11","Not_plague","S. Simpliciano",2
"1630-10-11","Not_plague",NA,1
"1630-10-11","Plague","S. Andrea",1
"1630-10-11","Plague","S. Stefano in Nosiggia",1
"1630-10-12","Not_plague","S. Pietro in Caminadella",1
"1630-10-12","Not_plague","S. Protaso",1
"1630-10-12","Not_plague","S. Tecla",2
"1630-10-12","Not_plague","S. Trinità",1
"1630-10-12","Plague","S. Babila",1
"1630-10-12","Plague","S. Trinità",1
"1630-10-13","Not_plague","S. Calimero",2
"1630-10-13","Not_plague","S. Carpoforo",1
"1630-10-13","Not_plague","S. Eusebio",1
"1630-10-13","Not_plague","S. Giovanni sul Muro",1
"1630-10-13","Not_plague","S. Gottardo",1
"1630-10-13","Not_plague","S. Maria alla Porta",1
"1630-10-13","Not_plague","S. Maria Segreta",1
"1630-10-13","Not_plague","S. Simpliciano",2
"1630-10-13","Not_plague","S. Stefano in Brolo",1
"1630-10-13","Not_plague","S. Trinità",1
"1630-10-13","Plague","S. Bartolomeo",1
"1630-10-13","Plague","S. Calimero",1
"1630-10-13","Plague","S. Giovanni Laterano",1
"1630-10-13","Plague","S. Pietro in Ronchetto",2
"1630-10-13","Plague","S. Pietro in Sala",1
"1630-10-13","Plague","S. Trinità",1
"1630-10-13","Plague","S. Vittore al Teatro",1
"1630-10-14","Not_plague","S. Calimero",1
"1630-10-14","Not_plague","S. Carpoforo",2
"1630-10-14","Not_plague","S. Salvatore",1
